Date,Open,High,Low,Close,Volume,Adj Close
3/3/2008,42.150002,51.799999,33.560001,45.700001,25232100,40.010803
2/1/2008,49.040001,49.450001,40.759998,42.119999,17069800,36.876476
1/2/2008,52.98,53.400002,42.57,49.34,19284900,43.197659
12/3/2007,51.790001,55.389999,47.25,53.110001,16887400,46.22776
11/1/2007,65.019997,65.019997,47.560001,52.720001,19528300,45.888298
10/1/2007,62.599998,69.230003,60,67.260002,10396800,58.544136
9/4/2007,62.540001,69.870003,60.5,63,11621300,54.621872
8/1/2007,62.939999,66.800003,54.900002,62.369999,15459400,54.075649
7/2/2007,70.940002,73.639999,61.5,63.869999,12267800,55.376171
6/1/2007,85.139999,90.949997,82.730003,83.879997,9478500,60.138832
5/1/2007,84.309998,87.440002,82.510002,85.040001,4302400,60.970512
4/2/2007,78.699997,85.169998,77.260002,84.010002,5748400,60.232044
3/1/2007,72.669998,82,70.300003,78.760002,8919900,56.278072
2/1/2007,83.459999,84.389999,73.040001,74.919998,5891000,53.534195
1/3/2007,81.93,84.660004,79.599998,82.790001,4889500,59.157715
12/1/2006,76.300003,83.400002,74.510002,81.43,4069600,57.992352
11/1/2006,76.599998,80,73.300003,76.160004,4184400,54.239197
10/2/2006,72.25,78.199997,72.25,76.43,3770100,54.43148
9/1/2006,66.150002,73.650002,65.260002,72.910004,4960300,51.737701
8/1/2006,66,69.5,63.799999,65.790001,4489400,46.685272
7/3/2006,63.389999,66.660004,60.18,66.5,4478400,47.189095
6/1/2006,59.349998,63.490002,54.52,63.209999,5525500,44.665043
5/1/2006,64.650002,66,57.580002,59.619999,4027400,42.1283
4/3/2006,62.82,65.790001,62.450001,64.300003,4116700,45.435253
3/1/2006,59.700001,64.230003,58.41,62.82,4730000,44.202747
2/1/2006,61.099998,62.150002,59.209999,59.66,3553800,41.97924
1/3/2006,57.169998,61.91,56.740002,61.450001,4922000,43.238758
12/1/2005,56.400002,58.669998,55.889999,56.740002,4514200,39.742584
11/1/2005,54.099998,57.98,51.900002,56.029999,5597000,39.245274
10/3/2005,53.93,55.080002,50.73,54.41,5228000,38.110573
9/1/2005,50.869999,54.009998,50.610001,53.939999,5151800,37.589039
8/1/2005,53.16,54.5,50.18,50.869999,4488000,35.449657
7/1/2005,52.75,54.610001,52.419998,53.049999,4847600,36.968826
6/1/2005,49.200001,53.759998,48.610001,52.470001,8149500,36.38015
5/2/2005,50.299999,50.860001,47.66,48.959999,7738800,33.946487
4/1/2005,57.48,60.099998,49.77,52.619999,10660200,36.484154
3/1/2005,56.470001,60.400002,53.580002,57.25,7818700,39.498615
2/1/2005,56.450001,60.509998,56.150002,56.470001,4936100,38.960472
1/3/2005,55.970001,56.900002,53.529999,55.959999,4947200,38.608604
12/1/2004,51,55.959999,51,55.52,4751300,38.118519
11/1/2004,51.299999,54,50.43,50.75,4562100,34.843567
10/1/2004,49.450001,52.34,47.27,51.09,4592400,35.077
9/1/2004,50.77,53.189999,48.049999,49.299999,5013500,33.677151
8/2/2004,48.700001,52.099998,46.540001,50.73,3700400,34.653996
7/1/2004,52.650002,53.080002,46.919998,49.330002,5292200,33.697647
6/1/2004,53.669998,54.740002,50.52,52.77,4211700,35.870762
5/3/2004,51.5,54.799999,50.220001,53.509998,5326800,36.373779
4/1/2004,57.48,58.5,51.07,51.389999,6343400,34.932697
3/1/2004,60.75,62.830002,55.689999,57.299999,5135600,38.778019
2/2/2004,58.07,62.16,55.919998,59.759998,4479700,40.442833
1/2/2004,57.889999,60.900002,56.75,58.209999,4352400,39.393864
12/1/2003,55.529999,58.779999,54.400002,57.869999,3522300,38.994286
11/3/2003,55.169998,58.07,52.540001,55.279999,4575000,37.249077
10/1/2003,50.799999,55.23,50.720001,54.869999,4200100,36.972809
9/2/2003,48.790001,53.099998,47.810001,50.459999,5997700,33.856419
8/1/2003,47.189999,49.950001,44.779999,48.790001,4010900,32.735924
7/1/2003,42.639999,49.400002,42.419998,47.439999,5643400,31.830133
6/2/2003,46.549999,50.490002,42.68,42.75,6455500,28.544111
5/1/2003,44.75,46.099998,41.779999,45.75,5281200,30.547207
4/1/2003,38.68,48.029999,38.400002,44.75,6572700,29.879507
3/3/2003,37.25,41.73,32.459999,38.349998,6596300,25.467402
2/3/2003,37.91,38.799999,34.32,36.849998,5151000,24.471285
1/2/2003,40.16,44.389999,36.75,37.900002,5121000,25.168568
12/2/2002,46,46.700001,39.389999,39.919998,4786000,26.368927
11/1/2002,38.599998,46.830002,37.950001,45.240002,5499800,29.883024
10/1/2002,34.02,39.41,28.799999,38.919998,6906400,25.708382
9/3/2002,41.619999,43.709999,32.700001,33.880001,5909900,22.235466
8/1/2002,39.77,46.5,36.310001,42.720001,5071600,28.037163
7/1/2002,43.59,44.09,33.5,40.349998,6890800,26.481728
6/3/2002,45.400002,45.939999,39.799999,43.080002,5599500,28.116507
5/1/2002,47.5,50.68,43.919998,45.459999,5498200,29.669832
4/1/2002,57.060001,57.290001,46.549999,47.720001,5832300,31.14484
3/1/2002,49.200001,58.27,48.5,57.310001,5182400,37.252342
2/1/2002,54.119999,54.200001,45.900002,49.119999,6425300,31.92872
1/2/2002,55.919998,60.02,50.200001,55,5469500,35.750809
12/3/2001,53.549999,57.650002,51.349998,55.939999,4446200,36.217503
11/1/2001,48.950001,59.599998,48.060001,55.5,4498200,35.932632
10/1/2001,45.5,54.349998,45.150002,48.919998,5348100,31.67251
9/4/2001,53.77,54.400002,35.75,46.349998,7333500,30.008604
8/1/2001,60.5,63.849998,50.099998,53.349998,4168900,34.540646
7/2/2001,64.050003,64.830002,55.369999,59.82,4015500,38.729553
6/1/2001,64.800003,66.400002,55.82,64.230003,4863700,41.434711
5/1/2001,62,75.230003,60.77,65.010002,5157500,41.937885
4/2/2001,53.150002,68.849998,44.099998,62.790001,7500600,40.505764
3/1/2001,62.5,68.849998,49.700001,53.5,8041700,34.351913
2/1/2001,85.050003,90.489998,63.5,65.129997,6655400,41.819443
1/2/2001,78.25,89.1875,69,84.800003,6820500,54.449394
12/1/2000,63.25,80.75,61.625,79.25,5468800,50.743916
11/6/2000,83.25,83.25,60.625,63.375,4858900,40.579124
