,ind,company,pct,Mean Return,Ret_bracket,Variance,Vol_bracket,Volatility,portfolio,key,is_optimal
727223,242407,T,0.47,0.0107612159338,0.011,0.0121965469425,0.11,0.110437977809,AMD_GE_T,"AMD, GE, T 242407",1.0
727359,242453,AMD,0.53,0.0108594828893,0.011,0.0125537372186,0.112,0.112043461293,AMD_GE_T,"AMD, GE, T 242453",1.0
727360,242453,GE,0.01,0.0108594828893,0.011,0.0125537372186,0.112,0.112043461293,AMD_GE_T,"AMD, GE, T 242453",1.0
727361,242453,T,0.46,0.0108594828893,0.011,0.0125537372186,0.112,0.112043461293,AMD_GE_T,"AMD, GE, T 242453",1.0
727497,242499,AMD,0.54,0.0109577498447,0.011,0.0129186225692,0.114,0.11366011864,AMD_GE_T,"AMD, GE, T 242499",1.0
727498,242499,GE,0.01,0.0109577498447,0.011,0.0129186225692,0.114,0.11366011864,AMD_GE_T,"AMD, GE, T 242499",1.0
727499,242499,T,0.45,0.0109577498447,0.011,0.0129186225692,0.114,0.11366011864,AMD_GE_T,"AMD, GE, T 242499",1.0
727629,242543,AMD,0.55,0.0110560168002,0.011,0.0132912029944,0.115,0.115287479782,AMD_GE_T,"AMD, GE, T 242543",1.0
727630,242543,GE,0.01,0.0110560168002,0.011,0.0132912029944,0.115,0.115287479782,AMD_GE_T,"AMD, GE, T 242543",1.0
727631,242543,T,0.44,0.0110560168002,0.011,0.0132912029944,0.115,0.115287479782,AMD_GE_T,"AMD, GE, T 242543",1.0
727758,242586,AMD,0.56,0.0111542837556,0.011,0.0136714784941,0.117,0.116925097794,AMD_GE_T,"AMD, GE, T 242586",1.0
727759,242586,GE,0.01,0.0111542837556,0.011,0.0136714784941,0.117,0.116925097794,AMD_GE_T,"AMD, GE, T 242586",1.0
727760,242586,T,0.43,0.0111542837556,0.011,0.0136714784941,0.117,0.116925097794,AMD_GE_T,"AMD, GE, T 242586",1.0
727878,242626,AMD,0.57,0.0112525507111,0.011,0.0140594490683,0.119,0.118572547701,AMD_GE_T,"AMD, GE, T 242626",1.0
727879,242626,GE,0.01,0.0112525507111,0.011,0.0140594490683,0.119,0.118572547701,AMD_GE_T,"AMD, GE, T 242626",1.0
727880,242626,T,0.42,0.0112525507111,0.011,0.0140594490683,0.119,0.118572547701,AMD_GE_T,"AMD, GE, T 242626",1.0
727968,242656,AMD,0.58,0.0113508176666,0.011,0.0144551147171,0.12,0.120229425338,AMD_GE_T,"AMD, GE, T 242656",1.0
727969,242656,GE,0.01,0.0113508176666,0.011,0.0144551147171,0.12,0.120229425338,AMD_GE_T,"AMD, GE, T 242656",1.0
727970,242656,T,0.41,0.0113508176666,0.011,0.0144551147171,0.12,0.120229425338,AMD_GE_T,"AMD, GE, T 242656",1.0
728064,242688,AMD,0.59,0.011449084622,0.011,0.0148584754404,0.122,0.121895346262,AMD_GE_T,"AMD, GE, T 242688",1.0
728065,242688,GE,0.01,0.011449084622,0.011,0.0148584754404,0.122,0.121895346262,AMD_GE_T,"AMD, GE, T 242688",1.0
728066,242688,T,0.4,0.011449084622,0.011,0.0148584754404,0.122,0.121895346262,AMD_GE_T,"AMD, GE, T 242688",1.0
728166,242722,AMD,0.6,0.0115473515775,0.012,0.0152695312383,0.124,0.123569944721,AMD_GE_T,"AMD, GE, T 242722",1.0
728167,242722,GE,0.01,0.0115473515775,0.012,0.0152695312383,0.124,0.123569944721,AMD_GE_T,"AMD, GE, T 242722",1.0
728168,242722,T,0.39,0.0115473515775,0.012,0.0152695312383,0.124,0.123569944721,AMD_GE_T,"AMD, GE, T 242722",1.0
728268,242756,AMD,0.61,0.0116456185329,0.012,0.0156882821107,0.125,0.125252872664,AMD_GE_T,"AMD, GE, T 242756",1.0
728269,242756,GE,0.01,0.0116456185329,0.012,0.0156882821107,0.125,0.125252872664,AMD_GE_T,"AMD, GE, T 242756",1.0
728270,242756,T,0.38,0.0116456185329,0.012,0.0156882821107,0.125,0.125252872664,AMD_GE_T,"AMD, GE, T 242756",1.0
728373,242791,AMD,0.62,0.0117438854884,0.012,0.0161147280576,0.127,0.126943798815,AMD_GE_T,"AMD, GE, T 242791",1.0
728374,242791,GE,0.01,0.0117438854884,0.012,0.0161147280576,0.127,0.126943798815,AMD_GE_T,"AMD, GE, T 242791",1.0
728375,242791,T,0.37,0.0117438854884,0.012,0.0161147280576,0.127,0.126943798815,AMD_GE_T,"AMD, GE, T 242791",1.0
728475,242825,AMD,0.63,0.0118421524438,0.012,0.0165488690791,0.129,0.128642407779,AMD_GE_T,"AMD, GE, T 242825",1.0
728476,242825,GE,0.01,0.0118421524438,0.012,0.0165488690791,0.129,0.128642407779,AMD_GE_T,"AMD, GE, T 242825",1.0
728477,242825,T,0.36,0.0118421524438,0.012,0.0165488690791,0.129,0.128642407779,AMD_GE_T,"AMD, GE, T 242825",1.0
728580,242860,AMD,0.64,0.0119404193993,0.012,0.0169907051751,0.13,0.130348399204,AMD_GE_T,"AMD, GE, T 242860",1.0
728581,242860,GE,0.01,0.0119404193993,0.012,0.0169907051751,0.13,0.130348399204,AMD_GE_T,"AMD, GE, T 242860",1.0
728582,242860,T,0.35,0.0119404193993,0.012,0.0169907051751,0.13,0.130348399204,AMD_GE_T,"AMD, GE, T 242860",1.0
728682,242894,AMD,0.65,0.0120386863547,0.012,0.0174402363456,0.132,0.132061486989,AMD_GE_T,"AMD, GE, T 242894",1.0
728683,242894,GE,0.01,0.0120386863547,0.012,0.0174402363456,0.132,0.132061486989,AMD_GE_T,"AMD, GE, T 242894",1.0
728684,242894,T,0.34,0.0120386863547,0.012,0.0174402363456,0.132,0.132061486989,AMD_GE_T,"AMD, GE, T 242894",1.0
728784,242928,AMD,0.66,0.0121369533102,0.012,0.0178974625907,0.134,0.133781398523,AMD_GE_T,"AMD, GE, T 242928",1.0
728785,242928,GE,0.01,0.0121369533102,0.012,0.0178974625907,0.134,0.133781398523,AMD_GE_T,"AMD, GE, T 242928",1.0
728786,242928,T,0.33,0.0121369533102,0.012,0.0178974625907,0.134,0.133781398523,AMD_GE_T,"AMD, GE, T 242928",1.0
728880,242960,AMD,0.67,0.0122352202656,0.012,0.0183623839103,0.136,0.135507873979,AMD_GE_T,"AMD, GE, T 242960",1.0
728881,242960,GE,0.01,0.0122352202656,0.012,0.0183623839103,0.136,0.135507873979,AMD_GE_T,"AMD, GE, T 242960",1.0
728882,242960,T,0.32,0.0122352202656,0.012,0.0183623839103,0.136,0.135507873979,AMD_GE_T,"AMD, GE, T 242960",1.0
728976,242992,AMD,0.68,0.0123334872211,0.012,0.0188350003045,0.137,0.137240665637,AMD_GE_T,"AMD, GE, T 242992",1.0
728977,242992,GE,0.01,0.0123334872211,0.012,0.0188350003045,0.137,0.137240665637,AMD_GE_T,"AMD, GE, T 242992",1.0
728978,242992,T,0.31,0.0123334872211,0.012,0.0188350003045,0.137,0.137240665637,AMD_GE_T,"AMD, GE, T 242992",1.0
729066,243022,AMD,0.69,0.0124317541765,0.012,0.0193153117732,0.139,0.138979537246,AMD_GE_T,"AMD, GE, T 243022",1.0
729067,243022,GE,0.01,0.0124317541765,0.012,0.0193153117732,0.139,0.138979537246,AMD_GE_T,"AMD, GE, T 243022",1.0
729068,243022,T,0.3,0.0124317541765,0.012,0.0193153117732,0.139,0.138979537246,AMD_GE_T,"AMD, GE, T 243022",1.0
729129,243043,AMD,0.7,0.012530021132,0.013,0.0198033183164,0.141,0.140724263425,AMD_GE_T,"AMD, GE, T 243043",1.0
729130,243043,GE,0.01,0.012530021132,0.013,0.0198033183164,0.141,0.140724263425,AMD_GE_T,"AMD, GE, T 243043",1.0
729131,243043,T,0.29,0.012530021132,0.013,0.0198033183164,0.141,0.140724263425,AMD_GE_T,"AMD, GE, T 243043",1.0
729192,243064,AMD,0.71,0.0126282880874,0.013,0.0202990199342,0.142,0.14247462909,AMD_GE_T,"AMD, GE, T 243064",1.0
729193,243064,GE,0.01,0.0126282880874,0.013,0.0202990199342,0.142,0.14247462909,AMD_GE_T,"AMD, GE, T 243064",1.0
729194,243064,T,0.28,0.0126282880874,0.013,0.0202990199342,0.142,0.14247462909,AMD_GE_T,"AMD, GE, T 243064",1.0
729261,243087,AMD,0.72,0.0127265550429,0.013,0.0208024166265,0.144,0.14423042892,AMD_GE_T,"AMD, GE, T 243087",1.0
729262,243087,GE,0.01,0.0127265550429,0.013,0.0208024166265,0.144,0.14423042892,AMD_GE_T,"AMD, GE, T 243087",1.0
729263,243087,T,0.27,0.0127265550429,0.013,0.0208024166265,0.144,0.14423042892,AMD_GE_T,"AMD, GE, T 243087",1.0
729330,243110,AMD,0.73,0.0128248219983,0.013,0.0213135083934,0.146,0.145991466851,AMD_GE_T,"AMD, GE, T 243110",1.0
729331,243110,GE,0.01,0.0128248219983,0.013,0.0213135083934,0.146,0.145991466851,AMD_GE_T,"AMD, GE, T 243110",1.0
729332,243110,T,0.26,0.0128248219983,0.013,0.0213135083934,0.146,0.145991466851,AMD_GE_T,"AMD, GE, T 243110",1.0
729402,243134,AMD,0.74,0.0129230889538,0.013,0.0218322952348,0.148,0.147757555593,AMD_GE_T,"AMD, GE, T 243134",1.0
729403,243134,GE,0.01,0.0129230889538,0.013,0.0218322952348,0.148,0.147757555593,AMD_GE_T,"AMD, GE, T 243134",1.0
729404,243134,T,0.25,0.0129230889538,0.013,0.0218322952348,0.148,0.147757555593,AMD_GE_T,"AMD, GE, T 243134",1.0
729471,243157,AMD,0.75,0.0130213559092,0.013,0.0223587771507,0.15,0.149528516179,AMD_GE_T,"AMD, GE, T 243157",1.0
729472,243157,GE,0.01,0.0130213559092,0.013,0.0223587771507,0.15,0.149528516179,AMD_GE_T,"AMD, GE, T 243157",1.0
729473,243157,T,0.24,0.0130213559092,0.013,0.0223587771507,0.15,0.149528516179,AMD_GE_T,"AMD, GE, T 243157",1.0
729543,243181,AMD,0.76,0.0131196228647,0.013,0.0228929541412,0.151,0.151304177541,AMD_GE_T,"AMD, GE, T 243181",1.0
729544,243181,GE,0.01,0.0131196228647,0.013,0.0228929541412,0.151,0.151304177541,AMD_GE_T,"AMD, GE, T 243181",1.0
729545,243181,T,0.23,0.0131196228647,0.013,0.0228929541412,0.151,0.151304177541,AMD_GE_T,"AMD, GE, T 243181",1.0
729609,243203,AMD,0.77,0.0132178898201,0.013,0.0234348262062,0.153,0.153084376101,AMD_GE_T,"AMD, GE, T 243203",1.0
729610,243203,GE,0.01,0.0132178898201,0.013,0.0234348262062,0.153,0.153084376101,AMD_GE_T,"AMD, GE, T 243203",1.0
729611,243203,T,0.22,0.0132178898201,0.013,0.0234348262062,0.153,0.153084376101,AMD_GE_T,"AMD, GE, T 243203",1.0
729675,243225,AMD,0.78,0.0133161567756,0.013,0.0239843933458,0.155,0.154868955397,AMD_GE_T,"AMD, GE, T 243225",1.0
729676,243225,GE,0.01,0.0133161567756,0.013,0.0239843933458,0.155,0.154868955397,AMD_GE_T,"AMD, GE, T 243225",1.0
729677,243225,T,0.21,0.0133161567756,0.013,0.0239843933458,0.155,0.154868955397,AMD_GE_T,"AMD, GE, T 243225",1.0
729735,243245,AMD,0.79,0.013414423731,0.013,0.0245416555599,0.157,0.156657765718,AMD_GE_T,"AMD, GE, T 243245",1.0
729736,243245,GE,0.01,0.013414423731,0.013,0.0245416555599,0.157,0.156657765718,AMD_GE_T,"AMD, GE, T 243245",1.0
729737,243245,T,0.2,0.013414423731,0.013,0.0245416555599,0.157,0.156657765718,AMD_GE_T,"AMD, GE, T 243245",1.0
729795,243265,AMD,0.8,0.0135126906865,0.014,0.0251066128485,0.158,0.158450663768,AMD_GE_T,"AMD, GE, T 243265",1.0
729796,243265,GE,0.01,0.0135126906865,0.014,0.0251066128485,0.158,0.158450663768,AMD_GE_T,"AMD, GE, T 243265",1.0
729797,243265,T,0.19,0.0135126906865,0.014,0.0251066128485,0.158,0.158450663768,AMD_GE_T,"AMD, GE, T 243265",1.0
729849,243283,AMD,0.81,0.013610957642,0.014,0.0256792652117,0.16,0.160247512342,AMD_GE_T,"AMD, GE, T 243283",1.0
729850,243283,GE,0.01,0.013610957642,0.014,0.0256792652117,0.16,0.160247512342,AMD_GE_T,"AMD, GE, T 243283",1.0
729851,243283,T,0.18,0.013610957642,0.014,0.0256792652117,0.16,0.160247512342,AMD_GE_T,"AMD, GE, T 243283",1.0
729903,243301,AMD,0.82,0.0137092245974,0.014,0.0262596126494,0.162,0.162048180025,AMD_GE_T,"AMD, GE, T 243301",1.0
729904,243301,GE,0.01,0.0137092245974,0.014,0.0262596126494,0.162,0.162048180025,AMD_GE_T,"AMD, GE, T 243301",1.0
729905,243301,T,0.17,0.0137092245974,0.014,0.0262596126494,0.162,0.162048180025,AMD_GE_T,"AMD, GE, T 243301",1.0
729939,243313,AMD,0.83,0.0138074915529,0.014,0.0268476551616,0.164,0.163852540907,AMD_GE_T,"AMD, GE, T 243313",1.0
729940,243313,GE,0.01,0.0138074915529,0.014,0.0268476551616,0.164,0.163852540907,AMD_GE_T,"AMD, GE, T 243313",1.0
729941,243313,T,0.16,0.0138074915529,0.014,0.0268476551616,0.164,0.163852540907,AMD_GE_T,"AMD, GE, T 243313",1.0
729975,243325,AMD,0.84,0.0139057585083,0.014,0.0274433927484,0.166,0.165660474309,AMD_GE_T,"AMD, GE, T 243325",1.0
729976,243325,GE,0.01,0.0139057585083,0.014,0.0274433927484,0.166,0.165660474309,AMD_GE_T,"AMD, GE, T 243325",1.0
729977,243325,T,0.15,0.0139057585083,0.014,0.0274433927484,0.166,0.165660474309,AMD_GE_T,"AMD, GE, T 243325",1.0
730011,243337,AMD,0.85,0.0140040254638,0.014,0.0280468254097,0.167,0.167471864532,AMD_GE_T,"AMD, GE, T 243337",1.0
730012,243337,GE,0.01,0.0140040254638,0.014,0.0280468254097,0.167,0.167471864532,AMD_GE_T,"AMD, GE, T 243337",1.0
730013,243337,T,0.14,0.0140040254638,0.014,0.0280468254097,0.167,0.167471864532,AMD_GE_T,"AMD, GE, T 243337",1.0
730047,243349,AMD,0.86,0.0141022924192,0.014,0.0286579531456,0.169,0.169286600609,AMD_GE_T,"AMD, GE, T 243349",1.0
730048,243349,GE,0.01,0.0141022924192,0.014,0.0286579531456,0.169,0.169286600609,AMD_GE_T,"AMD, GE, T 243349",1.0
730049,243349,T,0.13,0.0141022924192,0.014,0.0286579531456,0.169,0.169286600609,AMD_GE_T,"AMD, GE, T 243349",1.0
730080,243360,AMD,0.87,0.0142005593747,0.014,0.029276775956,0.171,0.171104576081,AMD_GE_T,"AMD, GE, T 243360",1.0
730081,243360,GE,0.01,0.0142005593747,0.014,0.029276775956,0.171,0.171104576081,AMD_GE_T,"AMD, GE, T 243360",1.0
730082,243360,T,0.12,0.0142005593747,0.014,0.029276775956,0.171,0.171104576081,AMD_GE_T,"AMD, GE, T 243360",1.0
730116,243372,AMD,0.88,0.0142988263301,0.014,0.0299032938409,0.173,0.172925688783,AMD_GE_T,"AMD, GE, T 243372",1.0
730117,243372,GE,0.01,0.0142988263301,0.014,0.0299032938409,0.173,0.172925688783,AMD_GE_T,"AMD, GE, T 243372",1.0
730118,243372,T,0.11,0.0142988263301,0.014,0.0299032938409,0.173,0.172925688783,AMD_GE_T,"AMD, GE, T 243372",1.0
730146,243382,AMD,0.89,0.0143970932856,0.014,0.0305375068004,0.175,0.174749840631,AMD_GE_T,"AMD, GE, T 243382",1.0
730147,243382,GE,0.01,0.0143970932856,0.014,0.0305375068004,0.175,0.174749840631,AMD_GE_T,"AMD, GE, T 243382",1.0
730148,243382,T,0.1,0.0143970932856,0.014,0.0305375068004,0.175,0.174749840631,AMD_GE_T,"AMD, GE, T 243382",1.0
730176,243392,AMD,0.9,0.014495360241,0.014,0.0311794148344,0.177,0.176576937436,AMD_GE_T,"AMD, GE, T 243392",1.0
730177,243392,GE,0.01,0.014495360241,0.014,0.0311794148344,0.177,0.176576937436,AMD_GE_T,"AMD, GE, T 243392",1.0
730178,243392,T,0.09,0.014495360241,0.014,0.0311794148344,0.177,0.176576937436,AMD_GE_T,"AMD, GE, T 243392",1.0
730200,243400,AMD,0.91,0.0145936271965,0.015,0.031829017943,0.178,0.178406888721,AMD_GE_T,"AMD, GE, T 243400",1.0
730201,243400,GE,0.01,0.0145936271965,0.015,0.031829017943,0.178,0.178406888721,AMD_GE_T,"AMD, GE, T 243400",1.0
730202,243400,T,0.08,0.0145936271965,0.015,0.031829017943,0.178,0.178406888721,AMD_GE_T,"AMD, GE, T 243400",1.0
730224,243408,AMD,0.92,0.0146918941519,0.015,0.0324863161261,0.18,0.18023960754,AMD_GE_T,"AMD, GE, T 243408",1.0
730225,243408,GE,0.01,0.0146918941519,0.015,0.0324863161261,0.18,0.18023960754,AMD_GE_T,"AMD, GE, T 243408",1.0
730226,243408,T,0.07,0.0146918941519,0.015,0.0324863161261,0.18,0.18023960754,AMD_GE_T,"AMD, GE, T 243408",1.0
730242,243414,AMD,0.93,0.0147901611074,0.015,0.0331513093837,0.182,0.182075010322,AMD_GE_T,"AMD, GE, T 243414",1.0
730243,243414,GE,0.01,0.0147901611074,0.015,0.0331513093837,0.182,0.182075010322,AMD_GE_T,"AMD, GE, T 243414",1.0
730244,243414,T,0.06,0.0147901611074,0.015,0.0331513093837,0.182,0.182075010322,AMD_GE_T,"AMD, GE, T 243414",1.0
730260,243420,AMD,0.94,0.0148884280628,0.015,0.0338239977159,0.184,0.183913016711,AMD_GE_T,"AMD, GE, T 243420",1.0
730261,243420,GE,0.01,0.0148884280628,0.015,0.0338239977159,0.184,0.183913016711,AMD_GE_T,"AMD, GE, T 243420",1.0
730262,243420,T,0.05,0.0148884280628,0.015,0.0338239977159,0.184,0.183913016711,AMD_GE_T,"AMD, GE, T 243420",1.0
730272,243424,AMD,0.95,0.0149866950183,0.015,0.0345043811226,0.186,0.185753549421,AMD_GE_T,"AMD, GE, T 243424",1.0
730273,243424,GE,0.01,0.0149866950183,0.015,0.0345043811226,0.186,0.185753549421,AMD_GE_T,"AMD, GE, T 243424",1.0
730274,243424,T,0.04,0.0149866950183,0.015,0.0345043811226,0.186,0.185753549421,AMD_GE_T,"AMD, GE, T 243424",1.0
730284,243428,AMD,0.96,0.0150849619737,0.015,0.0351924596039,0.188,0.187596534093,AMD_GE_T,"AMD, GE, T 243428",1.0
730285,243428,GE,0.01,0.0150849619737,0.015,0.0351924596039,0.188,0.187596534093,AMD_GE_T,"AMD, GE, T 243428",1.0
730286,243428,T,0.03,0.0150849619737,0.015,0.0351924596039,0.188,0.187596534093,AMD_GE_T,"AMD, GE, T 243428",1.0
730290,243430,AMD,0.97,0.0151832289292,0.015,0.0358882331596,0.189,0.189441899166,AMD_GE_T,"AMD, GE, T 243430",1.0
730291,243430,GE,0.01,0.0151832289292,0.015,0.0358882331596,0.189,0.189441899166,AMD_GE_T,"AMD, GE, T 243430",1.0
730292,243430,T,0.02,0.0151832289292,0.015,0.0358882331596,0.189,0.189441899166,AMD_GE_T,"AMD, GE, T 243430",1.0
731874,243958,AMD,0.06,0.00820678382675,0.008,0.001721973035,0.041,0.0414966629382,AMD_JNJ_KO,"AMD, JNJ, KO 243958",1.0
731875,243958,JNJ,0.64,0.00820678382675,0.008,0.001721973035,0.041,0.0414966629382,AMD_JNJ_KO,"AMD, JNJ, KO 243958",1.0
731876,243958,KO,0.3,0.00820678382675,0.008,0.001721973035,0.041,0.0414966629382,AMD_JNJ_KO,"AMD, JNJ, KO 243958",1.0
732144,244048,AMD,0.07,0.00848981869464,0.008,0.00180188294431,0.042,0.0424485917824,AMD_JNJ_KO,"AMD, JNJ, KO 244048",1.0
732145,244048,JNJ,0.7,0.00848981869464,0.008,0.00180188294431,0.042,0.0424485917824,AMD_JNJ_KO,"AMD, JNJ, KO 244048",1.0
732146,244048,KO,0.23,0.00848981869464,0.008,0.00180188294431,0.042,0.0424485917824,AMD_JNJ_KO,"AMD, JNJ, KO 244048",1.0
732399,244133,AMD,0.08,0.0087114271523,0.009,0.00188674812424,0.043,0.0434367140129,AMD_JNJ_KO,"AMD, JNJ, KO 244133",1.0
732400,244133,JNJ,0.74,0.0087114271523,0.009,0.00188674812424,0.043,0.0434367140129,AMD_JNJ_KO,"AMD, JNJ, KO 244133",1.0
732401,244133,KO,0.18,0.0087114271523,0.009,0.00188674812424,0.043,0.0434367140129,AMD_JNJ_KO,"AMD, JNJ, KO 244133",1.0
732426,244142,AMD,0.08,0.00907998561373,0.009,0.0020698251585,0.045,0.0454953311726,AMD_JNJ_KO,"AMD, JNJ, KO 244142",1.0
732427,244142,JNJ,0.86,0.00907998561373,0.009,0.0020698251585,0.045,0.0454953311726,AMD_JNJ_KO,"AMD, JNJ, KO 244142",1.0
732428,244142,KO,0.06,0.00907998561373,0.009,0.0020698251585,0.045,0.0454953311726,AMD_JNJ_KO,"AMD, JNJ, KO 244142",1.0
732663,244221,AMD,0.09,0.00890232240484,0.009,0.00197593194176,0.044,0.044451456014,AMD_JNJ_KO,"AMD, JNJ, KO 244221",1.0
732664,244221,JNJ,0.77,0.00890232240484,0.009,0.00197593194176,0.044,0.044451456014,AMD_JNJ_KO,"AMD, JNJ, KO 244221",1.0
732665,244221,KO,0.14,0.00890232240484,0.009,0.00197593194176,0.044,0.044451456014,AMD_JNJ_KO,"AMD, JNJ, KO 244221",1.0
732690,244230,AMD,0.09,0.00924016766115,0.009,0.00216134679856,0.046,0.0464902871422,AMD_JNJ_KO,"AMD, JNJ, KO 244230",1.0
732691,244230,JNJ,0.88,0.00924016766115,0.009,0.00216134679856,0.046,0.0464902871422,AMD_JNJ_KO,"AMD, JNJ, KO 244230",1.0
732692,244230,KO,0.03,0.00924016766115,0.009,0.00216134679856,0.046,0.0464902871422,AMD_JNJ_KO,"AMD, JNJ, KO 244230",1.0
733200,244400,AMD,0.11,0.00937625252527,0.009,0.00225259952643,0.047,0.0474615584071,AMD_JNJ_KO,"AMD, JNJ, KO 244400",1.0
733201,244400,JNJ,0.86,0.00937625252527,0.009,0.00225259952643,0.047,0.0474615584071,AMD_JNJ_KO,"AMD, JNJ, KO 244400",1.0
733202,244400,KO,0.03,0.00937625252527,0.009,0.00225259952643,0.047,0.0474615584071,AMD_JNJ_KO,"AMD, JNJ, KO 244400",1.0
733458,244486,AMD,0.12,0.00950572136757,0.01,0.00234904100506,0.048,0.0484669062873,AMD_JNJ_KO,"AMD, JNJ, KO 244486",1.0
733459,244486,JNJ,0.87,0.00950572136757,0.01,0.00234904100506,0.048,0.0484669062873,AMD_JNJ_KO,"AMD, JNJ, KO 244486",1.0
733460,244486,KO,0.01,0.00950572136757,0.01,0.00234904100506,0.048,0.0484669062873,AMD_JNJ_KO,"AMD, JNJ, KO 244486",1.0
733950,244650,AMD,0.14,0.00958037982146,0.01,0.00244806605396,0.049,0.0494779350212,AMD_JNJ_KO,"AMD, JNJ, KO 244650",1.0
733951,244650,JNJ,0.83,0.00958037982146,0.01,0.00244806605396,0.049,0.0494779350212,AMD_JNJ_KO,"AMD, JNJ, KO 244650",1.0
733952,244650,KO,0.03,0.00958037982146,0.01,0.00244806605396,0.049,0.0494779350212,AMD_JNJ_KO,"AMD, JNJ, KO 244650",1.0
734199,244733,AMD,0.15,0.00967913545865,0.01,0.00254740196491,0.05,0.0504717937556,AMD_JNJ_KO,"AMD, JNJ, KO 244733",1.0
734200,244733,JNJ,0.83,0.00967913545865,0.01,0.00254740196491,0.05,0.0504717937556,AMD_JNJ_KO,"AMD, JNJ, KO 244733",1.0
734201,244733,KO,0.02,0.00967913545865,0.01,0.00254740196491,0.05,0.0504717937556,AMD_JNJ_KO,"AMD, JNJ, KO 244733",1.0
734439,244813,AMD,0.16,0.00974717789071,0.01,0.00263574960198,0.051,0.0513395520235,AMD_JNJ_KO,"AMD, JNJ, KO 244813",1.0
734440,244813,JNJ,0.82,0.00974717789071,0.01,0.00263574960198,0.051,0.0513395520235,AMD_JNJ_KO,"AMD, JNJ, KO 244813",1.0
734441,244813,KO,0.02,0.00974717789071,0.01,0.00263574960198,0.051,0.0513395520235,AMD_JNJ_KO,"AMD, JNJ, KO 244813",1.0
734682,244894,AMD,0.17,0.00984593352789,0.01,0.00275050666789,0.052,0.0524452730748,AMD_JNJ_KO,"AMD, JNJ, KO 244894",1.0
734683,244894,JNJ,0.82,0.00984593352789,0.01,0.00275050666789,0.052,0.0524452730748,AMD_JNJ_KO,"AMD, JNJ, KO 244894",1.0
734684,244894,KO,0.01,0.00984593352789,0.01,0.00275050666789,0.052,0.0524452730748,AMD_JNJ_KO,"AMD, JNJ, KO 244894",1.0
734895,244965,AMD,0.18,0.00991397595996,0.01,0.00285423477475,0.053,0.0534250388372,AMD_JNJ_KO,"AMD, JNJ, KO 244965",1.0
734896,244965,JNJ,0.81,0.00991397595996,0.01,0.00285423477475,0.053,0.0534250388372,AMD_JNJ_KO,"AMD, JNJ, KO 244965",1.0
734897,244965,KO,0.01,0.00991397595996,0.01,0.00285423477475,0.053,0.0534250388372,AMD_JNJ_KO,"AMD, JNJ, KO 244965",1.0
735114,245038,AMD,0.19,0.00998201839202,0.01,0.00296577453971,0.054,0.054458925253,AMD_JNJ_KO,"AMD, JNJ, KO 245038",1.0
735115,245038,JNJ,0.8,0.00998201839202,0.01,0.00296577453971,0.054,0.054458925253,AMD_JNJ_KO,"AMD, JNJ, KO 245038",1.0
735116,245038,KO,0.01,0.00998201839202,0.01,0.00296577453971,0.054,0.054458925253,AMD_JNJ_KO,"AMD, JNJ, KO 245038",1.0
735327,245109,AMD,0.2,0.010019347619,0.01,0.00306725673122,0.055,0.05538281982,AMD_JNJ_KO,"AMD, JNJ, KO 245109",1.0
735328,245109,JNJ,0.78,0.010019347619,0.01,0.00306725673122,0.055,0.05538281982,AMD_JNJ_KO,"AMD, JNJ, KO 245109",1.0
735329,245109,KO,0.02,0.010019347619,0.01,0.00306725673122,0.055,0.05538281982,AMD_JNJ_KO,"AMD, JNJ, KO 245109",1.0
735540,245180,AMD,0.21,0.0100566768459,0.01,0.00317756265162,0.056,0.0563698736172,AMD_JNJ_KO,"AMD, JNJ, KO 245180",1.0
735541,245180,JNJ,0.76,0.0100566768459,0.01,0.00317756265162,0.056,0.0563698736172,AMD_JNJ_KO,"AMD, JNJ, KO 245180",1.0
735542,245180,KO,0.03,0.0100566768459,0.01,0.00317756265162,0.056,0.0563698736172,AMD_JNJ_KO,"AMD, JNJ, KO 245180",1.0
735546,245182,AMD,0.21,0.0101181032561,0.01,0.00321228904391,0.057,0.0566770592384,AMD_JNJ_KO,"AMD, JNJ, KO 245182",1.0
735547,245182,JNJ,0.78,0.0101181032561,0.01,0.00321228904391,0.057,0.0566770592384,AMD_JNJ_KO,"AMD, JNJ, KO 245182",1.0
735548,245182,KO,0.01,0.0101181032561,0.01,0.00321228904391,0.057,0.0566770592384,AMD_JNJ_KO,"AMD, JNJ, KO 245182",1.0
735759,245253,AMD,0.22,0.0101861456882,0.01,0.00334726378316,0.058,0.057855542372,AMD_JNJ_KO,"AMD, JNJ, KO 245253",1.0
735760,245253,JNJ,0.77,0.0101861456882,0.01,0.00334726378316,0.058,0.057855542372,AMD_JNJ_KO,"AMD, JNJ, KO 245253",1.0
735761,245253,KO,0.01,0.0101861456882,0.01,0.00334726378316,0.058,0.057855542372,AMD_JNJ_KO,"AMD, JNJ, KO 245253",1.0
735978,245326,AMD,0.23,0.0102541881203,0.01,0.00349005018051,0.059,0.0590766466593,AMD_JNJ_KO,"AMD, JNJ, KO 245326",1.0
735979,245326,JNJ,0.76,0.0102541881203,0.01,0.00349005018051,0.059,0.0590766466593,AMD_JNJ_KO,"AMD, JNJ, KO 245326",1.0
735980,245326,KO,0.01,0.0102541881203,0.01,0.00349005018051,0.059,0.0590766466593,AMD_JNJ_KO,"AMD, JNJ, KO 245326",1.0
